,Account,Post,Tag,Likes,Comments
169,jani4321gmail.com4706,"penampakan sangat langka 
tuyul sedang nyapu",[],0,[]
170,jani4321gmail.com4706,,[],0,[]
171,jani4321gmail.com4706,ini sahur mantap,[],0,[]
172,jani4321gmail.com4706,,[],0,[]
173,jani4321gmail.com4706,,[],3,[]
174,jani4321gmail.com4706,,[],1,[]
175,mmynur,"Merk _ adidas
Bahan _ Kulit kanvas
Size _ 39/40/41/42/43
Sepatu 100% Baru =======
Packing Sudah Termasuk Box Original ... * Selamat Berbelanja * * Terimakasih *",[],4,[]
176,mmynur,"Merk _ New Balance
Bahan _ Kulit Kanvas
Size _ 39/40/41/42/43
Sepatu 100% Baru =======
Packing Sudah Termasuk Box Original ... * Selamat Berbelanja *

harga : 170k",[],5,[]
177,mmynur,"Merek : Vans
Bahan : kanvas sintetis
Size sedia : 39 - 43
Packing box + sepatu

_ Selamat belanja. _

harga : 120k",[],12,[]
178,mmynur,"Merk : Adidas
Bahan : kulit Suede
Size : 39/40/41/42/43
Packing box + sepatu

_ selamat belanja _",[],4,[]
179,mmynur,"Merk _ adidas
Bahan _ Kulit kanvas
Model Boots Sol Kokoh 
Size _ 39/40/41/42/43
Sepatu 100% Baru =======
Packing Sudah Termasuk Box Original ... * Selamat Berbelanja * * Terimakasih *",[],6,[]
180,mmynur,"Bahan berkualitas
Cocok untuk Santai maupun kerja
Desain Elegan
Kuat dan Tahan Lama
BEST SELLER

Black master - adidas

Sepatu Pria 
Sneakers Kasual

Sintetis kanvas

Warna : Hitam , Biru , abu

Size 39 - 43

Packing Box + Sepatu

Size 39 = 24.5

Size 40 = 25

Size 41 = 26

Size 42 = 27

Size 43 = 28

Size 44 = 29",[],8,[]
181,mmynur,"Merek :  Nike
Sepatu :  Pria / Cowok / Men
Kategori :  Sneakers Kasual
Warna :  Hitam / biru / Coklat
Bahan :  Sintetis suede
Size :  39 / 40 / 41 / 42 / 43",[],3,"['Look ?', 'bandung']"
182,mmynur,"Sepatu Sneakers Kasual Pria Reebok

Bahan berkualitas
Kualitas Barang 100% Masih Baru
Cocok untuk Santai maupun kerja atau untuk kegiatan sehari-hari
Desain Elegan, Kuat dan Tahan Lama 
BEST SELLER

Merek "" Vans old
Sepatu Pria, Sepatu Cowok
Bahan "" kanvas kualitas
Ukuran 39 - 43
Packing Menggunakan Box + Sepatu

Size 39 = 24.5

Size 40 = 25

Size 41 = 26

Size 42 = 27

Size 43 = 28

HARGA : Rp270.000",[],5,[]
183,mmynur,"SEPATU OLAHRAGA VOLI SEPATU VOLLY LARI RUNNING VOLLEY PROFESSIONAL RACER MERAH RED PROFESIONALMerek = Nike

Sepatu = Pria / Cowok / Men

Bahan = Kanvas sintetis

Ukuran = 39 / 40 / 41 / 42 / 43

Packing = Menggunakan BOX + Plastik

PANJANG Sepatu Dalam Centimeter(Cm)

Size 39 = 24.5cm

Size 40 = 25cm

Size 41 = 26cm

Size 42 = 27cm

Size 43 = 28cm",[],5,[]
184,mmynur,"SepatuSneakers Pria Sepatu Kungfu Boss Wing Chun Thai Chi Martial Arts Termurah S5G8

Merek :  Asics

Sepatu :  Pria / Cowok / Men
Kategori :  Sneakers Kasual
Warna : 
Bahan :  Sintetis
Size :  39 / 40 / 41 / 42 / 43",[],16,[]
185,mmynur,"SEPATUSAFETY BOOTS PRIA UJUNG BESI PDL PDH TNI POLRI PROYEK LAPANGAN INDUSTRI KERJA

Bahan berkualitas dan TERMURAH
Kualitas Barang 100% Masih Baru
Cocok untuk Santai maupun kerja atau untuk kegiatan sehari-hari
Desain Elegan, Kuat dan Tahan Lama 
BEST SELLER 
Merk _ kickers

Bahan kulit Suede sintetis

Ukuran 39 - 43",[],17,[]
186,mmynur,"SepatuOLAHRAGA Runing sepatuSneakers pria

Merk _ Reebok
Material Bahan Kanvas Elastis Kokoh 
Ringan Di Pakai Sekolah Kuliah Jalan Jalan ...
Warna : Hitam / Navy /
Size Ukuran : 39/40/41/42/43
Sepatu 100% Baru =======
Packing Sudah Termasuk Box .. "" Selamat Berbelanja "" "" Terimakasih """,[],8,[]
187,mmynur,"SepatuOlahraga Pria SepatuAdidas SepatuSport Pria Terbaru 
Bahan berkualitas dan TERMURAH
Kualitas Barang 100% Masih Baru
Cocok untuk Santai maupun kerja atau untuk kegiatan sehari-hari
Desain Elegan, Kuat dan Tahan Lama
BEST SELLER

Merek = Nike
Sepatu = Pria / Cowok / Men
Bahan = Sintetis kanvas
Ukuran = 39 / 40 / 41 / 42 / 43/ 44
Packing = Menggunakan BOX + Plastik

PANJANG Sepatu Dalam Centimeter(Cm)

Size 39 = 24.5cm

Size 40 = 25cm

Size 41 = 26cm

Size 42 = 27cm

Size 43 = 28cm",[],13,['Cek harga']
188,mmynur,"Sepatusneakers Pria Sepatu Kungfu Boss Wing Chun Thai Chi Matrial Arts Trmurah Sepatu Olahraga Pria

Merk : rVn
Size : 39 - 43
Bahan : Kulit Sintetis
Packaging : Box + Sepatu
........Selamat Belanja .......",[],14,[]
189,mmynur,"TERLARIS !! Sepatu Olahraga Pria SepatuAdidas SepatuSport Pria Terbaru

Merk _ adidas
Material Bahan Kanvas Elastis Kokoh 
Ringan Di Pakai Sekolah Kuliah Jalan Jalan ...
Warna : Hitam / Navy / Maroon / Grey
Size Ukuran : 39/40/41/42/43
Sepatu 100% Baru =======
Packing Sudah Termasuk Box .. HARGA : 170.000",[],7,"['Sistem pembayaran bisa bayar ditempat', 'tidak kak']"
190,mmynur,"SepatuAdidas Pria SepatuSporT SepatuCowok Murah SepatuRunning Adidas

Bahan berkualitas dan TERMURAH
Kualitas Barang 100% Masih Baru
Cocok untuk Santai maupun kerja atau untuk kegiatan sehari-hari
Desain Elegan, Kuat dan Tahan Lama 
BEST SELLER 
Merek =  adidas
Sepatu =  Pria / Cowok / Men 
Category =  Sneakers Kasual / Formal
Warna = 
Bahan =  Sintetis kanvas
Ukuran =  39 - 43
Packing =  Menggunakan BOX + Plastik

PANJANG Sepatu Dalam Centimeter(Cm)

Size 39 = 24.5cm

Size 40 = 25cm

Size 41 = 26cm

Size 42 = 27cm

Size 43 = 28cm

HARGA : 190.000",[],11,[]
191,mmynur,"Goodness Play Santai Nyaman Trendy Gaya Nongkrong Casual Fashion Slop Pria 
Bahan berkualitas dan TERMURAH
Kualitas Barang 100% Masih Baru
Cocok untuk Santai maupun kerja atau untuk kegiatan sehari-hari
Desain Elegan, Kuat dan Tahan Lama 
BEST SELLER 
Sepatu =  Pria / Cowok / Men 
Category =  Sneakers Kasual / Slip-On /  Sport Shoes
Warna = ~
Bahan =  Kanvas
Ukuran =  39 / 40 / 41 / 42 / 43 / 44
Packing =  Menggunakan BOX + Plastik

PANJANG Sepatu Dalam Centimeter(Cm)

Size 37 = 23cm

Size 38 = 24cm

Size 39 = 24.5cm

Size 40 = 25cm

Size 41 = 26cm

Size 42 = 27cm

Size 43 = 28cm

Size 44 = 29cm

HARGA : 185.000",[],14,[]
192,mmynur,"Sepatupria Sepatuslop Sepatuslipon Sepatusliponpria Sepatucasual Sepatucevany

Bahan berkualitas dan TERMURAH
Kualitas Barang 100% Masih Baru
Cocok untuk Santai maupun kerja atau untuk kegiatan sehari-hari
Desain Elegan, Kuat dan Tahan Lama
BEST SELLER

Sepatu = Pria / Cowok / Men
Category = Sneakers / slipon
Warna = Hitam / Biru / Maroon / abu
Bahan = Kanvas sintetis
Ukuran = 39 / 40 / 41 / 42 / 43
Packing = Menggunakan BOX + Plastik

PANJANG Sepatu Dalam Centimeter(Cm)

Size 37 = 23cm

Size 38 = 24cm

Size 39 = 24.5cm

Size 40 = 25cm

Size 41 = 26cm

Size 42 = 27cm

Size 43 = 28cm

Size 44 = 29cm

HARGA : 140.000",[],13,[]
193,mmynur,"SEPATUSAFETY BOOTS PRIA UJUNG BESI PDL PDH TNI POLRI PROYEK LAPANGAN INDUSTRI KERJA 
Bahan berkualitas
Cocok untuk Santai maupun kerja
Desain Elegan
Kuat dan Tahan Lama
BEST SELLER

Camel 
Sepatu Pria 
Sneakers Kasual / Formal / Safety
Bahan Sintetis
Warna Hitam , Coklat , Tan
Ukuran Ready 39 / 40 / 41 / 42 / 43 
Packing Box + Sepatu

Size 39 = 24.5

Size 40 = 25

Size 41 = 26

Size 42 = 27

Size 43 = 28

Size 44 = 28.8

HARGA : 290.000",[],14,[]
194,mmynur,"SEPATU SAFETY SEMI BOOTS ADIDAS PRIA KULIT BOOT SAVETY BUT SEPTI BUTS SEVTI BOT SEPTY BOTS SEFTY

Bahan berkualitas dan TERMURAH
Kualitas Barang 100% Masih Baru
Cocok untuk Santai maupun kerja atau untuk kegiatan sehari-hari
Desain Elegan, Kuat dan Tahan Lama 
BEST SELLER 
Merk : adidas
Size _ 39 - 44

HARGA : 195.000",[],13,[]
195,la_milla0207,,[],23,[]
196,la_milla0207,Hayu,[],39,"['Swiiiylt swiit', 'La_milla0207 WWW. PERFECTLIKER .COM']"
197,la_milla0207,,[],52,"['@la_milla0207 ari kya kue katon ayune ', 'Awit lahir ayu ka yah .. Sg gemiyen ka tmbe geger ayu']"
198,la_milla0207,Tetap jadi pelindungkuh mak,[],41,[]
199,la_milla0207,"Bahagia kaka 
#wowo",['wowo'],41,"['Swit', '']"
200,la_milla0207,Kaka,[],19,[]
201,la_milla0207,Sore kaka,[],26,[]
202,la_milla0207,Panas kaka,[],28,[]
203,la_milla0207,Siang kaka,[],43,['Waw']
204,la_milla0207,Lagi lagi di kalhkan dengan rinduheuh,[],36,[]
205,la_milla0207,Panggil saja milla ,[],29,[]
206,la_milla0207,,[],44,"['Ayu nemen sung', 'Atut nuhun ']"
207,la_milla0207,Kalanya untuk menghibur,[],41,[]
208,la_milla0207,"Kalo liat foto ini jadi keigat ..pas di ajakin om* saya yang buat jadi nama ,pdhal aku gak tau apa*?itulah temen..susah ya kalo jadi anak cantik ,selalu jadi nama buat alesan jalan",[],19,[]
209,la_milla0207,Dengarkan ,[],34,[]
210,la_milla0207,Ciluk ba,[],34,[]
211,la_milla0207,"Gaes
#maleminajah",['maleminajah'],35,"['folback morgan kw', 'Kenapa gan', '', 'P']"
212,la_milla0207,Tapi aku sadar betapa sulit untuk pergi ,[],42,['Mantappp']
213,la_milla0207,Widih  nano nano ,[],41,"['Wow good like', '']"
214,la_milla0207,"Lakukan lah dengan sewajarnya,sebab batas kemampuan manusia tidak semua nya sama 
#semangat kerja",['semangat'],34,['Cihuuyy']
215,la_milla0207,"Bukan aku tak ingin menikah,bukan aku memilih melainkan takdir .
Tuhan belom mempertemukan dengan dia yang ku sebut JoDOH",[],36,"['Memilih gak apa yg penting cocok di hati', 'Uuhh mel', 'Rame']"
216,la_milla0207,Ending nya mudah dimainkan ,[],50,"['Kya mainann aja di mainkan kak ', 'Wk wk iya ma', 'Emang iya mainan wks', 'Jgan trlalu mudah di mainkan kak nnto jdi ketagihan', 'Wkwk']"
217,la_milla0207,"Malam
Jangan takut  gak punya pacar gaes,kalo ujungnya punya pacar itu bikin bt di hari*lu",[],35,"['Nyata nya tiddak', 'Wkwk..ya itulah manusia,gak semu Nya sama pep', '']"
218,la_milla0207,Biarkan aku sendirihari hari!,[],32,[]
219,la_milla0207,,[],30,[]
220,tukutiketonline,"Lebaran dan musim MUDIK sebentar lagi, kalua Juragan membutuhkan Tiket Pesawat, tiket Kereta Api, Tiket PELNI, Voucher Hotel. 
Bagi yg membutuhkan
Silahkan langsung kontak http://bit.ly/Saktitour  atw silahkan kunjungi www.tukutiketonline.com 
Terimakasih

#travel#traveling##vacation#visiting#instatravel#instago#instagood#trip#holiday#photooftheday#fun#travelling#tourism#tourist#instapassport#instatraveling#mytravelgram#travelgram#travelingram#igtravel","['travel', 'traveling', 'vacation', 'visiting', 'instatravel', 'instago', 'instagood', 'trip', 'holiday', 'photooftheday', 'fun', 'travelling', 'tourism', 'tourist', 'instapassport', 'instatraveling', 'mytravelgram', 'travelgram', 'travelingram', 'igtravel']",6,[]
221,tukutiketonline,"Rejeki anak soleh,....",[],3,"['Alhamdulillah, bisa kih di kirim meng kita,', 'Tangkep bang']"
222,tukutiketonline,"Silahkan bagi yang punya bisnis onlinenya merapat, aplikasi yg sedang hitssss bingit !!!!!",[],1,"['Sakti WWW. PERFECTLIKER .COM', 'Sakti WWW. UPARSEGUIDORES .COM']"
223,tukutiketonline,Sapa yang mau,[],0,[]
224,tukutiketonline,"Maaf latepost, selamat bergabung bos",[],3,[]
225,tukutiketonline,"Terimakasih buat Syarif Tour and Travel dari Donggala selamat bergabung bersama keluarga besar MMBC TRAVEL, semoga berkah usahanya",[],3,[]
226,tukutiketonline,Ani,[],5,[]
227,tukutiketonline,"Yang mau bisnis tour and travel yang ga pake ribet dan pake BRAND sendiri silahkan merapat dan coret"" atw langsung japri saja ke 081220793266",[],6,[]
228,tukutiketonline,"Yang mau bisnis tour and travel yang ga pake ribet dan pake BRAND sendiri silahkan merapat dan coret"" atw langsung japri saja ke 081220793266",[],2,['Sakti COMPRE SEGUIDORES NO WWW. COMPRANDOSEGUIDORES .COM']
229,tukutiketonline,"Terimakasih buat kepercayaannya kepada sakti tour and travel dalam pembuatan web autopilotnya, mesin uang 24jam yg mempermudah jualan produk travelnya.
Yang kepo dan mau tau gimana caranya, silahkan kontak saja 081220793266",[],5,[]
230,tukutiketonline,"Selamat bergabung saudara daka dari indramayu, mari kita belajar dan sharing bersama. Yg mau tau dan cara daftarnya mangga kontak saja",[],7,[]
231,tukutiketonline,"Done.  Alhamdulillah... hari ini bertambah lagi 1 distributor Mmbc dari Bekasi 
Terimakasi kepada Ibu Kasiyani telah gabung melalui Sakti Tour and Travel 
Hari ini langsung proses ID nya.
Semoga Sukses Bisnisnya ya .. 
Ayo siapa lg mau Daftar jd Agen/Distributor Travel..?? Saya masih membuka Peluang buat tmn2 semua.. Jgn malu untuk bertanya, ayo Take Action.
Silahkan hubungi sy   
081220793266",[],3,[]
232,tukutiketonline,"Silahkan yang membutuhkan  jasa kami tinggal kontak saja, nuhun
www.tukutiketonline.com

PERBANDINGAN DISTRIBUTOR dan AGENT

Banyak yang bertanya apa sih kelebihan DISTRIBUTOR dibanding AGEN?? DISTRIBUTOR:
Bisa mendaftarkan AGEN maupun DISTRIBUTOR tanpa batas (Unlimited) dengan biaya REGISTRASI semuanya masuk Kantong Anda 100(Tidak ada yang di setor kepusat) Setiap (AGEN) melakukan transaksi airlines maka DISTRIBUTOR mendapatkan pasif INCOME Komisi penjualan Tiket (NTA) lebih besar dari AGEN
Peluang menjadi cabang BESAR ketika agen sudah banyak AGEN
Cuma bisa menjual produk seperti, tiket pesawat, kereta dll
Tidak bisa merekrut agen maupun distributor

KESIMPULANNYA?? Jauh lebih menguntungan DISTRIBUTOR dibanding AGEN

Minat daftar distributor ??? tlp/wa : 081220793266",[],8,[]
233,tukutiketonline,"PERBANDINGAN DISTRIBUTOR dan AGENT

Banyak yang bertanya apa sih kelebihan DISTRIBUTOR dibanding AGEN?? DISTRIBUTOR:
Bisa mendaftarkan AGEN maupun DISTRIBUTOR tanpa batas (Unlimited) dengan biaya REGISTRASI semuanya masuk Kantong Anda 100(Tidak ada yang di setor kepusat) Setiap (AGEN) melakukan transaksi airlines maka DISTRIBUTOR mendapatkan pasif INCOME Komisi penjualan Tiket (NTA) lebih besar dari AGEN
Peluang menjadi cabang BESAR ketika agen sudah banyak AGEN Cuma bisa menjual produk seperti, tiket pesawat, kereta dll
Tidak bisa merekrut agen maupun distributor

KESIMPULANNYA?? Jauh lebih menguntungan DISTRIBUTOR dibanding AGEN

Minat daftar distributor ??",[],4,[]
234,tukutiketonline,"Mau bisnis tour and travel dengan brand sendiri
 System Reservasi Online 24 Jam  Booking dan Issued Sendiri  Tersedia Pesawat Domestik dan Internasional  Harga Resmi Dari Maskapai  Bisa Diakses Dimana Saja  Dapat Profit / Komisi  Bisa Menggunakan Nama Travel Sendiri  Bayar Sekali Aktif Selamanya  Tanpa Biaya Perpanjangan .
Biaya Registrasi PROMO !!  Agen : Rp 250.000  Distributor : Rp 500.000 .
Info dan Pendaftaran Silahkan Hubungi Admin .  WhatsApp : 081220793266  www.tukutiketonline.com",[],3,[]
235,tukutiketonline,Yang mau buka bisnis tour and travel dengan nama BRAND sendiri silahkan,[],2,[]
236,tukutiketonline,,[],0,[]
237,tukutiketonline,,[],0,[]
238,tukutiketonline,,[],0,[]
239,tukutiketonline,,[],0,[]
240,tukutiketonline,"Mau bisnis tour and travel dwngan brand sendiri
Kenapa Harus Pilih Kami ? .  System Reservasi Online 24 Jam  Booking dan Issued Sendiri  Tersedia Pesawat Domestik dan Internasional  Harga Resmi Dari Maskapai  Bisa Diakses Dimana Saja  Dapat Profit / Komisi  Bisa Menggunakan Nama Travel Sendiri  Bayar Sekali Aktif Selamanya  Tanpa Biaya Perpanjangan .
Biaya Registrasi PROMO !!  Agen : Rp 250.000  Distributor : Rp 500.000 .
Info dan Pendaftaran Silahkan Hubungi Admin .  WhatsApp : 081220793266  www.tukutiketonline.com",[],0,[]
241,jajangrahman126531,Semoga lolos ke final ayo # indonesia,[],3,[]
242,jajangrahman126531,#Masa kecil,['masa'],7,[]
243,jajangrahman126531,Istirahat,[],4,[]
244,awallfiversselalu,,[],13,[]
245,awallfiversselalu,Ini loh kita ber3 .. ,[],13,[]
246,awallfiversselalu,Skettsa,[],8,[]
247,awallfiversselalu,Sketsaa ..,[],8,[]
248,awallfiversselalu,,[],11,[]
249,awallfiversselalu,,[],14,[]
250,awallfiversselalu,,[],11,[]
251,awallfiversselalu,Serasa mobil sendiri .. Padahal cm numpang nyender trs foto .. Hahahaha ,[],8,[]
252,awallfiversselalu,"Cerita nya mau nyetak donat ,,",[],4,[]
253,awallfiversselalu,,[],8,[]
254,awallfiversselalu,"Kangen bgtt aku sm kalian ..
#arion unasamode",['arion'],11,[]
255,awallfiversselalu,,[],12,[]
256,lisha_aries,,[],4,[]
257,lisha_aries,Iseng2.,[],5,[]
258,lisha_aries,Dd jendra.,[],10,[]
259,lisha_aries,,[],9,[]
260,lisha_aries,,[],7,[]
261,lisha_aries,Merah,[],6,[]
262,lisha_aries,,[],8,[]
263,lisha_aries,,[],14,[]
264,lisha_aries,,[],8,[]
265,lisha_aries,,[],4,[]
266,lisha_aries,,[],8,[]
267,lisha_aries,,[],1,[]
268,lisha_aries,,[],5,[]
269,lisha_aries,,[],3,[]
270,lisha_aries,,[],9,[]
271,lisha_aries,,[],7,[]
272,lisha_aries,,[],2,[]
273,lisha_aries,,[],7,[]
274,lisha_aries,,[],4,[]
275,lisha_aries,K2 n dhe.,[],17,[]
276,lisha_aries,Hijab,[],5,[]
277,lisha_aries,,[],5,[]
278,lisha_aries,,[],17,[]
279,lisha_aries,,[],17,[]
280,lisha_aries,,[],13,[]
281,lisha_aries,Muka polos.,[],13,"['Ganjenn ', '']"
282,lisha_aries,,[],5,[]
283,lisha_aries,,[],4,[]
284,lisha_aries,,[],6,[]
285,lisha_aries,,[],12,[]
286,lisha_aries,,[],11,[]
287,lisha_aries,,[],14,['Hbd ngelayat mbk']
288,lisha_aries,,[],8,[]
289,lisha_aries,K2 & dhe.,[],7,[]
290,lisha_aries,,[],7,[]
291,lisha_aries,,[],9,[]
292,lisha_aries,,[],6,[]
293,lisha_aries,Smile,[],6,[]
294,lisha_aries,,[],10,[]
295,lisha_aries,,[],11,[]
296,lisha_aries,,[],8,[]
297,lisha_aries,,[],6,[]
298,lisha_aries,,[],8,[]
299,lisha_aries,,[],8,[]
300,lisha_aries,,[],9,[]
301,lisha_aries,,[],15,['Mantap dah']
302,lisha_aries,Candi borobudur.,[],10,[]
303,lisha_aries,Bule,[],12,[]
304,lisha_aries,Bule.,[],7,[]
305,lisha_aries,,[],6,[]
306,lisha_aries,,[],7,[]
307,lisha_aries,My family,[],6,[]
308,lisha_aries,Bule.,[],13,[]
309,lisha_aries,Candi borobudur.,[],12,[]
310,lisha_aries,Amien.,[],8,[]
311,lisha_aries,,[],9,[]
312,lisha_aries,,[],9,[]
313,lisha_aries,,[],6,[]
314,lisha_aries,,[],16,[]
315,lisha_aries,Jumpa artis.,[],16,[]
316,lisha_aries,,[],19,['Xkxkx']
317,lisha_aries,Oppo.,[],19,"['Balik atu malaka kebanjiran', 'Wiiih...hp baru niie']"
318,lisha_aries,,[],16,['Xkxkxkx']
319,lisha_aries,Otw.,[],17,"['Wow', 'awas nabrak tiang listrik', 'Gak donk...']"
320,lisha_aries,,[],11,['Gendong anak']
321,lisha_aries,,[],13,['Hemz']
322,lisha_aries,Cembrut z akh.,[],17,['Hahaha']
323,lisha_aries,,[],18,[]
324,lisha_aries,,[],15,[]
325,lisha_aries,,[],24,[]
326,lisha_aries,,[],22,[]
327,lisha_aries,,[],20,['Subhanallah cakep amat yaa jam ny merk apa mbk']
328,lisha_aries,,[],16,[]
329,lisha_aries,,[],18,"['kereen', 'Mks', 'Cantik amat see mbk berapa an kaca mata ny']"
330,lisha_aries,,[],15,[]
331,lisha_aries,,[],28,"['Comel', 'Dd kangen ', 'Hahaha']"
332,gopur3210,,[],23,[]
333,rdulof_shoping,,[],1,[]
334,rdulof_shoping,,[],1,[]
335,rdulof_shoping,,[],1,[]
336,rdulof_shoping,165,[],2,[]
337,rdulof_shoping,159,[],3,[]
338,rdulof_shoping,"Baju Batik Couple
#155k

bahan: katun halus(adem dipakai)
ready size: Cowok M Lingkar Dada 110cm panjang 69cm, L Lingkar Dada 112cm Panjang 71cm, XL Lingkar Dada 114cm Panjang 73cm, XXL Lingkar Dada 118cm Panjang 75cm

Cewek M Lingkar Dada 88cm Panjang 68cm, L Lingkar Dada 92cm Panjang 70cm, XL Lingkar Dada 100cm Panjang 72cm, XXL Lingkar Dada 104cm Panjang 74cm
Jahitan rumahan/rapi",['155k'],0,[]
339,rdulof_shoping,"Baju Batik Couple
#155k

bahan: katun halus(adem dipakai)
ready size: Cowok M Lingkar Dada 110cm panjang 69cm, L Lingkar Dada 112cm Panjang 71cm, XL Lingkar Dada 114cm Panjang 73cm, XXL Lingkar Dada 118cm Panjang 75cm

Cewek M Lingkar Dada 88cm Panjang 68cm, L Lingkar Dada 92cm Panjang 70cm, XL Lingkar Dada 100cm Panjang 72cm, XXL Lingkar Dada 104cm Panjang 74cm
Jahitan rumahan/rapi",['155k'],1,[]
340,rdulof_shoping,"Baju Batik Couple
#155k

bahan: katun halus(adem dipakai)
ready size: Cowok M Lingkar Dada 110cm panjang 69cm, L Lingkar Dada 112cm Panjang 71cm, XL Lingkar Dada 114cm Panjang 73cm, XXL Lingkar Dada 118cm Panjang 75cm

Cewek M Lingkar Dada 88cm Panjang 68cm, L Lingkar Dada 92cm Panjang 70cm, XL Lingkar Dada 100cm Panjang 72cm, XXL Lingkar Dada 104cm Panjang 74cm
Jahitan rumahan/rapi",['155k'],0,[]
